feature_name	feature_importance
MS006	0.15256617936438252
PBG	0.11412793910547811
HOMA.B	0.10928988856209146
GPX3	0.056331777572306146
exRNA000673	0.04977754400282883
FPG	0.044862523157954554
RBC	0.042880101584684506
exRNA000005	0.03085277527201698
MP0174	0.02610081996578576
APOA2	0.025371356897528424
MASP2	0.025115195326488354
CLU	0.02351347852093812
MP0151	0.019871453806154286
Dose	0.019654790314644663
MP0193	0.018988065037435303
LYZ	0.01883977285711583
exRNA000017	0.018828697665447355
FGG	0.018516147193921792
Age	0.0183758558276096
MP0076	0.017012661691637274
MP0050	0.01642173159055922
STXBP5	0.0160593883882149
MP0052	0.014750093761531335
VTN	0.014534046786938313
MP0141	0.014461046911205139
MP0128	0.014370543620815015
RACK1	0.014343786582788523
MP0113	0.014313846560649903
exRNA000311	0.014188894745914171
APOC2	0.014047532360430723
MP0046	0.013847316094293169
MP0115	0.013737166119303073
CAMP	0.01364985693393034
WBC	0.013600690442872418
TAGLN	0.01337631507963263
FCGBP	0.01335234297266599
GNA13	0.01323324586186314
PZP	0.01301410444775794
IGHV3.72	0.01299690602528851
PON1	0.012877924180686343
exRNA000344	0.012759972568733416
CPN1	0.012757224389867117
MP0142	0.012747529344128983
TF	0.012274646400618733
MS030	0.012203598421978556
EGFR	0.012134365346639453
exRNA000047	0.012085732167373568
UCR	0.01208352011716462
cg00827581	0.01199694250407111
HBZ	0.011983924523748938
C4BPA	0.01194863100138693
exRNA000130	0.011821633097292164
ORM1	0.011804269565877617
AFM	0.011739952654092509
RPS3	0.011697335810930706
CHL1	0.01166488530798666
exRNA000760	0.011405384041820626
exRNA000565	0.011388669639976229
cg11078090	0.011221560226348048
CFH	0.011181840441985247
APOH	0.011119193680458711
HB	0.0110540993948906
MP0080	0.010947554248725734
GSN	0.010924692656107331
USO1	0.010893790549531658
SERPINA7	0.010809462983255358
MP0098	0.01078237707155604
MP0073	0.010620810058359742
MP0042	0.01054903021863763
HCT	0.010514933382581285
cg19076985	0.010506019785326835
MP0126	0.010499901067821168
WEIGHT	0.010265929470513519
MS026	0.010140419692621357
FINS	0.010128034008968369
CKMB	0.010087203390403402
exRNA000183	0.010070658327131256
HDLC	0.010024600999283687
exRNA000067	0.009967435428852206
A2M	0.009942617553579945
MP0175	0.009927209944044597
exRNA000348	0.009675713036622138
ML010	0.009671328770308246
CFHR1	0.009620356696347596
MP0101	0.009590030993732138
A1BG	0.009542336196730875
MP0062	0.009486945310400289
GIT1	0.00948217666916196
ITIH4	0.00936069708005291
cg06500161	0.00931815290918127
MS013	0.009305443735304947
exRNA000251	0.009201928130681214
exRNA000250	0.009132733505088496
exRNA000077	0.009065899124782902
MP0100	0.009051765818486138
MP0124	0.009040068954701521
GSTM2	0.00901179227229346
ML015	0.00895897337504968
MP0018	0.008942018403451197
MP0078	0.008836481810266323
MP0054	0.008771739460140815
exRNA000003	0.008763936788058833
exRNA000561	0.008714637626052135
MS010	0.0087048641723057
SERPINA3	0.00868101653929753
TIMM44	0.008666089334584856
SAA1	0.00861693550819226
MP0065	0.008470235765987424
MS014	0.008460356696244448
MP0132	0.008452892229333278
BMI	0.008452294546424776
MP0074	0.008440875856415345
G6PD	0.008370017042248738
IGLV3.19	0.008243799450089927
CGREF1	0.008160926894011775
MS009	0.008120245550370426
HOMA.IR	0.008101191570416725
HBA1C	0.008090938963092096
exRNA000061	0.008068692813434994
ACACB	0.007871873472600415
FBLN1	0.0078134151895072
MASP1	0.007673109124632746
MS004	0.007673094217426772
MP0156	0.007622478392199509
HABP2	0.007540054589908926
exRNA000044	0.007487605619346428
C9	0.007468758013925981
C1QB	0.0074605014436103755
MP0096	0.007407262908016974
exRNA000004	0.0074068277609517525
MP0021	0.007377166433595693
MP0009	0.0073760606068772805
APOF	0.007370589543996042
SCRIB	0.007230716686707747
RPIA	0.0071931197016850456
BUN	0.007033537408684492
HSPG2	0.007031660522501254
AKR1B1	0.006986997974811296
MP0086	0.006953402868882665
SLC4A2	0.006949104344350143
MP0030	0.006949078551216933
NSF	0.006853451438508955
exRNA000098	0.006717302333798944
UMACRR	0.006715720765819127
MS027	0.006635791134977622
DBP	0.0066341137165728545
FCGR3A	0.006564086115902847
MP0015	0.006414952705581192
MP0027	0.006386575313010244
GGT1	0.006377682253901332
MP0023	0.006368022262391404
