HBA1C	FPG	PBG	FINS	HOMA.B	HOMA.IR	TG	TC	LDLC	HDLC	FFA	ALT	AST	TBIL	BUN	EGFR	SCR	UCR	UMA	UMACRR	CKMB	HSCRP	HB	PLT	HCT	RBC	WBC	BMI	WACC	WEIGHT	DBP	SBP	Age	Sex	Dose	A1BG	A2M	ACACA	ACACB	ADIPOQ	AFM	AGT	AHSG	AKR1A1	AKR1B1	ALDOB	AMPD3	APCS	APOA1	APOA2	APOA4	APOB	APOC1	APOC2	APOC3	APOD	APOE	APOF	APOH	APOM	ARID1A	C1QB	C2	C3	C4BPA	C8B	C8G	C9	CAMP	CD163	CELA3A	CFD	CFH	CFHR1	CFHR2	CFHR3	CGREF1	CHL1	CLEC3B	CLU	CP	CPB1	CPB2	CPN1	CRP	EPCAM	F10	F13A1	FBLN1	FCGBP	FCGR3A	FCN3	FETUB	FGA	FGB	FGG	FUBP3	G6PD	GGT1	GIT1	GMPS	GNA13	GPX3	GSN	GSTM1	GSTM2	GSTM4	HABP2	HBB	HBZ	HDHD2	HSPA9	HSPG2	IGFBP2	IGHV3.72	IGHV4.39	IGLV3.1	IGLV3.19	ITIH4	KNG1	L2HGDH	LPA	LTF	LYZ	MAN2A1	MASP1	MASP2	METTL18	MFGE8	MNDA	MX1	NAP1L1	NSF	NXF1	ORM1	PCBP2	PCYOX1	PGLYRP2	PI16	PIGR	PON1	PPP1R9B	PRB3	PRG4	PRSS1	PTPRG	PZP	RACK1	RCN1	RMC1	RPIA	RPS3	S100A8	S100A9	SAA1	SCIN	SCRIB	SERPINA3	SERPINA6	SERPINA7	SERPINC1	SFN	SHBG	SLC35B2	SLC4A2	SPG11	STXBP5	SYTL1	TAGLN	TF	TIMM44	TMEM256	TTC37	TUBA1A	TUBA1B	TUBA1C	TUBA3C	TUBA3D	TUBA4A	TUBA8	USO1	VASP	VTN	YWHAG	YWHAH	YWHAQ	ZFYVE19	cg00574958	cg03767807	cg06500161	cg11078090	cg17722508	cg17901584	cg21055197	cg19076985	cg03629335	cg27352622	cg08726900	cg05484949	cg00827581	cg14153852
-0.0	0.08194819811184569	-0.28400607970675074	0.11822737840346959	0.6964735113431497	0.0	-0.0	0.0	0.0	-0.0071669062167089605	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.051858816309641384	-0.0	0.0	0.0	0.0	-0.0	0.0	0.04804862554900717	-0.0	-0.0	0.00442836131833744	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.021129461382609842	0.0	0.0	0.0	0.008529050826702083	-0.0	0.0	0.0	0.0	-0.002082748396416727	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.00027261622900544183	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.07696069543387511	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.008051013720970262	-0.04609531845340246	0.0	-0.0	-0.0	0.0	0.0	-0.002440030320494214	-0.021715391927288524	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.005467197925592036	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.025614011704656398	0.0	0.0	-0.0	0.0	0.0	-0.0	0.034441915046241695	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0007960612556953166	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01556843965003902	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0
-0.0	0.16912713227338352	0.24698052712244478	9.533697153736383e-06	0.10666716796425839	-0.0	-0.0	-0.0	-0.0	0.0005488724359750179	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.3558709336811641	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.07588676317879117	-0.0	0.0	-0.007153805177847963	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.027804144134336066	0.0	-0.0	-0.0	0.04712155961319144	-0.0	-0.0	-0.0	0.0	0.001967840138557283	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.00012881019092034204	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.02281990592950736	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.028448252373896126	0.19481289710534527	-0.0	-0.0	0.0	-0.0	-0.0	-0.002440030320494214	0.06978957611916145	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.2617936722316561	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.007565069421380807	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.07421864019266053	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0011035140091262018	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.01869110534063675	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0
-0.0	-0.5065096074785352	-0.32705904782803696	0.10233788314724433	0.08405261123073986	0.0	0.0	0.0	-0.0	-0.0034843754961097887	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.05613446882305852	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.04248099802305037	-0.0	0.0	0.016849250809535532	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.02851388902293681	-0.0	-0.0	0.0	-0.011711984145674863	0.0	0.0	-0.0	0.0	0.0013721805598175842	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0004139273132743223	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.054980707377848374	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.001224200808261763	-0.05478949573005496	0.0	-0.0	-0.0	0.0	0.0	0.03617479080551184	-0.06999286840637613	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.08387868988462628	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.00835696755527518	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.023841567178960757	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0034206108058429017	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.026907903464128833	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.1255376651926146	0.20392755900115866	0.02924620496860819	0.24979350729086933	0.0	-0.0	-0.0	-0.0	0.0005488724359750179	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0033720352296537502	0.0	0.0	0.0	0.0	0.0	0.0	-0.1356830828075672	-0.0	0.0	0.01843231409909489	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.014720447567471174	-0.0	-0.0	0.0	0.019023432107410504	-0.0	0.0	0.0	-0.0	-0.00014829768995717045	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00036470143463539174	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.08534968681317637	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.010928112425132178	0.12623681827834982	-0.0	-0.0	0.0	0.0	0.0	-0.020835789615419736	-0.0955642753867893	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0386038276900611	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.025802410689102953	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.03639725637280617	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.007560048702907967	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01915853228670721	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0
0.0	0.03835873103107663	-0.0687412391003201	0.0006451135074027443	-0.000666959389377639	-0.0	-0.0	0.0	0.0	0.0024778170991460145	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.02748318909397491	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.007627649710560815	-0.0	0.0	0.00297774231552673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.035905633333495945	-0.0	0.0	-0.0	0.013566099789048318	-0.0	0.0	0.0	-0.0	-0.0009649638399510105	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.00017068461724267073	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.03919961290726957	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.019628997089877493	0.06723971730693583	0.0	0.0	0.0	-0.0	0.0	-0.020132630834376632	0.060829228624005846	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.1092257402130947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.01595319994946061	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.02125348326498907	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-9.359925234792299e-05	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.21488948976876002	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0
-0.0	-0.10693949257148654	-0.0687412391003201	0.02829283525323468	0.04090641746284258	0.0	0.0	0.0	0.0	-0.006290113187994871	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.009983869013288295	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.035465787340344807	0.0	-0.0	0.016781188968782654	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.01764495528157621	-0.0	0.0	-0.0	-0.0060490405728693885	0.0	-0.0	0.0	-0.0	0.0011150906001217702	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0002842493451233421	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.018112693361826686	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.020882850359248226	-0.08397614551766348	0.0	-0.0	-0.0	-0.0	0.0	-0.026928661866486358	0.007387947339527642	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.030126320990286854	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0007362407531245347	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.001998682402673548	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.003136899029397477	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04953726797804704	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0
-0.0	-0.027025469590076692	-0.14049618596913027	-0.021282389946188095	-0.12695990686171535	-0.0	-0.0	-0.0	-0.0	-0.014356609052164486	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.14883237846961686	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.04248099802305037	-0.0	0.0	-0.015354896812090669	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.05784593919281707	0.0	-0.0	-0.0	0.06412242093922833	-0.0	0.0	-0.0	0.0	3.236580104177344e-05	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	1.7654506893513404e-05	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.06999714625709082	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0027919862711266326	0.009632747910277293	-0.0	-0.0	-0.0	-0.0	0.0	0.031919141243926814	0.03719259758789247	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.11128663683569495	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.00826471892422999	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.020568622929697012	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0002729051420065332	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.019522768436720888	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0
0.0	-0.005230736049692294	-0.2337776168985836	-0.02922713757430072	-0.1582887194793905	-0.0	-0.0	0.0	0.0	-0.013479816023450395	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.19070732576596974	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.035465787340344807	0.0	0.0	0.01823149365994831	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.08508604072009882	0.0	0.0	0.0	0.0179752336728291	0.0	0.0	0.0	0.0	0.0023381358910260935	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0009914155045494613	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.02338911922483339	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.01416970049959434	-0.10082231333481077	0.0	0.0	0.0	-0.0	0.0	-0.002440030320494214	-0.08296131308315878	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0030094594609232166	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.008885480772100192	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.004546343036461597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0062851677254303845	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.015409695885669141	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0
0.0	-0.2159131602734089	-0.44186696281813337	-0.015562171653947009	-0.13669436831279758	-0.0	-0.0	-0.0	-0.0	0.0024778170991460145	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.07376602557941771	0.0	-0.0	0.0	0.0	0.0	-0.0	0.00907523286730958	-0.0	-0.0	0.04319756013182667	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.022062697520940512	0.0	-0.0	0.0	0.005230674666876031	-0.0	0.0	-0.0	-0.0	-6.16767918709293e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012714945749999263	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.1011547594926837	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.04503018080112777	0.15520877249573237	0.0	-0.0	-0.0	0.0	0.0	0.005495871309291597	-0.09272251475926102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.03283547575918247	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.007029514310461736	0.0	0.0	-0.0	0.0	-0.0	0.0	0.032099480652531036	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.001209386037443057	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019110603405015313	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0
-0.0	0.09647802047210195	-0.025688270979034106	-0.013337642318075474	-0.04500339298535483	-0.0	-0.0	0.0	0.0	-0.0071669062167089605	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.06287853928236582	-0.0	0.0	0.0	-0.0	0.0	0.0	0.09815727328261836	0.0	0.0	-0.005250683599403535	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.001752125735099278	-0.0	0.0	0.0	0.01917445510101196	-0.0	-0.0	0.0	0.0	0.0016428543030181206	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	4.087769679722378e-05	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.017631420067477022	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.008015687104918031	0.032269146048822736	-0.0	0.0	-0.0	-0.0	0.0	-0.002440030320494214	0.039390391314351424	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.10625169864460414	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0011527034540014373	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.002874430193901669	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.006889335472855899	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008047467654842806	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0
